Column1,Q-1-a-1,Q-1-a-2,Q-1-a-3,Q-1-b-1,Q-1-b-2,Q-1-b-3,Q-1-c-1,Q-1-c-2,Q-1-c-3,Q-2-a-1,Q-2-a-2,Q-2-a-3,Q-2-b-1,Q-2-b-2,Q-2-b-3,Q-2-c-1,Q-2-c-2,Q-2-c-3,Q-3-a-1,Q-3-a-2,Q-3-a-3,Q-3-b-1,Q-3-b-2,Q-3-b-3,Q-3-c-1,Q-3-c-2,Q-3-c-3,Q-4-a-1,Q-4-a-2,Q-4-a-3,Q-4-b-1,Q-4-b-2,Q-4-b-3,Q-4-c-1,Q-4-c-2,Q-4-c-3,Q-5-a-1,Q-5-a-2,Q-5-a-3,Q-5-b-1,Q-5-b-2,Q-5-b-3,Q-5-c-1,Q-5-c-2,Q-5-c-3,Other,Column2
35761866,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
35761866,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,1,0,10,1,10,None,0,1,None,,deepseek
35761866,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,4,0,10,4,10,None,0,1,None,Bidirectional MR,o4-mini
35761866,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,3,0,10,3,10,None,0,1,None,Bidirectional MR,gpt4-1
35761866,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_4o
35761866,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,4,0,10,4,10,None,0,1,None,Bidirectional MR,gpt_5
35761866,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,4,0,10,4,10,None,0,1,None,Bidirectional MR,gpt_5mini
37409643,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,1,2,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,llama3
37409643,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,1,2,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,llama3-2
37409643,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,deepseek
37409643,5,0,10,5,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,5,0,10,5,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,o4-mini
37409643,2,0,10,2,10,Broad categories only with regard to bidirectional MR,0,1,None,2,0,10,2,10,Broad categories only with regard to bidirectional MR,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt4-1
37409643,2,0,10,2,10,Broad categories only with regard to bidirectional MR,0,1,None,2,0,10,2,10,Broad categories only with regard to bidirectional MR,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_4o
37409643,5,0,10,5,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,6,0,10,6,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5
37409643,5,0,10,5,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,5,0,10,5,10,Broad and subcategories only with regard to bidirectional MR,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5mini
32433745,4,0,10,4,10,None,1,3,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,4,0,10,4,10,None,0,1,None,,llama3
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,llama3-2
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,1,9,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,deepseek
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,o4-mini
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,1,9,1,10,None,1,2,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_4o
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5
32433745,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5mini
33657885,1,1,1,0,1,No abstract but responde1d with incorrect information,1,10,No proper data for this paper,2,2,1,0,1,No proper details,1,10,Hallucinated results,1,1,1,0,1,No proper details,1,10,Hallucinated results,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,No abstract,0,10,None,Hallucinated on the same content,llama3
33657885,3,3,1,0,1,No abstract but responde1d with incorrect information,1,10,No proper data for this paper,4,4,1,0,1,No proper details,1,10,Hallucinated results,4,4,1,0,1,No proper details,1,10,Hallucinated results,1,1,1,0,1,No proper details,1,10,Hallucinated results,0,0,1,0,1,No abstract,0,10,Hallucinated results,Hallucinated on the same content,llama3-2
33657885,0,0,1,0,1,No abstract,1,10,No proper data for this paper,0,0,1,0,1,No proper details,1,10,Hallucinated results,0,0,1,0,1,No proper details,1,10,Hallucinated results,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,No abstract,0,10,Hallucinated results,Hallucinated on the same content,deepseek
33657885,0,0,1,0,1,No abstract,1,10,Missing abstract,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,,o4-mini
33657885,0,0,1,0,1,No abstract,1,10,Missing abstract,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,,gpt4-1
33657885,0,0,1,0,1,No abstract,1,10,Missing abstract,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,,gpt_4o
33657885,0,0,1,0,1,No abstract,1,10,Missing abstract,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,,gpt_5
33657885,0,0,1,0,1,No abstract,1,10,Missing abstract,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,0,0,1,0,1,missing abstract,0,1,No abstarct and returned empty lists,,gpt_5mini
38746746,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,llama3
38746746,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
38746746,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
38746746,7,0,10,7,10,Subcategories of gut microbiota,0,1,None,2,0,10,2,10,None,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,o4-mini
38746746,1,0,10,1,10,None,0,1,None,1,0,10,1,10,combines the two outcomes,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,gpt4-1
38746746,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,7,8,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_4o
38746746,7,0,10,7,10,Subcategories of gut microbiota,0,1,None,1,0,10,1,10,combines the two outcomes,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5
38746746,7,0,10,7,10,Subcategories of gut microbiota,0,1,None,1,0,10,1,10,combines the two outcomes,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5mini
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,o4-mini
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,gpt4-1
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,4,6,Missing sensitivity analysis methods,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_4o
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5
36247759,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5mini
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,llama3-2
37422736,2,1,9,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,3,0,10,3,10,None,2,5,Missing sensitivity methods,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,3,0,10,3,10,None,2,5,Missing sensitivity methods,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_4o
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5
37422736,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5mini
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,None,4,8,Missing sensitivity methods,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,llama3
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,None,4,8,Missing sensitivity methods,1,0,10,1,10,European,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,5,0,10,4,9,None,0,1,None,1,0,10,1,10,European,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,o4-mini
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,8,0,10,8,10,None,0,1,None,,gpt4-1
36924037,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,2,0,10,2,10,None,3,5,Missing subcategories,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_4o
36924037,8,0,10,8,10,None,0,1,None,8,0,10,8,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,7,0,10,7,10,None,0,1,None,Bidirectional MR,gpt_5
36924037,9,0,10,9,10,None,0,1,None,9,0,10,9,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,European,0,1,None,5,0,10,5,10,None,0,1,None,Bidirectional MR,gpt_5mini
37916108,1,0,10,1,10,None,0,1,None,5,0,10,5,10,Includes outcome supercategory,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry and empty list,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
37916108,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,5,0,10,5,10,None,0,1,None,,llama3-2
37916108,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,5,0,10,5,10,None,0,1,None,,deepseek
37916108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
37916108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
37916108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
37916108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
37916108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5mini
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,llama3
38716647,7,0,10,7,10,None,1,2,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,llama3-2
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,11,9,7,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,deepseek
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,o4-mini
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,gpt4-1
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_4o
38716647,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_5
38716647,9,0,10,9,10,Includes genetic liability,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,11,0,10,11,10,None,0,1,None,,gpt_5mini
37565992,1,0,10,1,10,Provides details on specific amino acids,0,1,None,1,0,10,1,10,Provides details on specific neurodegenerative diseases,0,1,None,2,0,10,2,10,None,1,3,Missing one method,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,llama3-2
37565992,1,0,10,1,10,Provides details on specific amino acids,0,1,None,7,0,10,1,10,Provides details on specific neurodegenerative diseases sub and superegory,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,o4-mini
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,2,0,10,2,10,None,1,2,Missing sensitivity analysis,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,gpt4-1
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,2,0,10,2,10,None,1,2,Missing sensitivity analysis,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_4o
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5
37565992,9,0,10,9,10,Provides all the amino acids under study,0,1,None,6,0,10,6,10,Provides details on specific neurodegenerative diseases,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_5mini
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,Very good at categorising cancers as neoplasm,llama3
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,4,0,10,4,10,None,0,1,None,Very good at categorising cancers as neoplasm,llama3-2
38263277,2,1,9,1,10,Includes SNPs as exposure,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,Very good at categorising cancers as neoplasm,deepseek
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,o4-mini
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,gpt4-1
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,3,5,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_4o
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_5
38263277,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5mini
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,llama3
35615025,1,1,1,1,1,"methods review paper, model hallucinated",0,1,None,1,1,1,1,1,Hallucinated,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Not known ancestry,0,1,None,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,llama3-2
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,deepseek
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,o4-mini
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,gpt4-1
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,gpt_4o
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,gpt_5
35615025,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,methods review paper,gpt_5mini
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,European,0,1,None,1,0,10,1,10,None,0,1,None,,llama3
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,llama3-2
38280379,1,0,10,1,10,None,0,1,None,2,1,9,1,10,Keeps extracting SNPs as exposure,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
38280379,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,European,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
23900446,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
